Evidenz_ID;Quellbereich;Relativer_Pfad;Dateiname;Erweiterung;Groesse_Byte;Aenderungszeit_UTC;Attribute;SHA256;Signatur;Partnerdatei;Kategorie;Moegliche_Relevanz;Pruefergebnis;Offene_Frage
SRC-APP-0141;edwalt3;EDKHELP\Image214.gif;Image214.gif;GIF;9572;2004-11-29T11:04:04Z;Archive;1d78101b7e93118b6338b008ffa4428776159600d3f1860c2f8b144cbfbad2bf;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0142;edwalt3;EDKHELP\Image215.gif;Image215.gif;GIF;15802;2004-11-29T11:04:04Z;Archive;397252a7ac48beed85dddba3fb765b2837ed42ec73ae26f95147e8b155c35ec0;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0143;edwalt3;EDKHELP\Image216.gif;Image216.gif;GIF;6303;2004-11-29T11:04:04Z;Archive;8adf49e29ccc8d66fa4c32585680bb44d88ce38a746fcfb818eb4b4ae4df24cd;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0144;edwalt3;EDKHELP\Image217.gif;Image217.gif;GIF;8203;2004-11-29T11:04:04Z;Archive;b7459533592424e020e94ceb5eca967800f310261991b1212e7c32815745f478;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0145;edwalt3;EDKHELP\Image218.gif;Image218.gif;GIF;381;2004-11-29T11:04:04Z;Archive;88dea88edcebb900c27f8bfbd139b5e65ff3360701f77f88a91f807867b80b46;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0146;edwalt3;EDKHELP\Image219.gif;Image219.gif;GIF;17091;2004-11-29T11:04:04Z;Archive;2095ce335c24974ddfac122d3e313481fe3034504209cef8e217f8cbb5e7632d;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0147;edwalt3;EDKHELP\Image220.gif;Image220.gif;GIF;15451;2004-11-29T11:04:06Z;Archive;e2dbe894f1209c3980adb090ad3c8c1f8406cbc137eab6e104edf265faadf544;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0148;edwalt3;EDKHELP\Image221.gif;Image221.gif;GIF;3727;2004-11-29T11:04:06Z;Archive;0a615527561601ac333553e806314729ddb638d0b7ca63fb4c674ae92a087689;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0149;edwalt3;EDKHELP\Image222.gif;Image222.gif;GIF;16159;2004-11-29T11:04:06Z;Archive;f63d52e8ecbaad83ed00da684d3744fe42da57449984fb607c7aceab3e878cd4;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0150;edwalt3;EDKHELP\Image223.gif;Image223.gif;GIF;4991;2004-11-29T11:04:06Z;Archive;46d574527a4c2966c88fef66b81ab8971584cfc4d81bb43080ef2d92f750d85c;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0151;edwalt3;EDKHELP\Image224.gif;Image224.gif;GIF;5396;2004-11-29T11:04:06Z;Archive;4102a29aa8533019123ace3ed341263919825ecf48fa0adc9a807a246a1dc3ab;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0152;edwalt3;EDKHELP\Image225.gif;Image225.gif;GIF;2797;2004-11-29T11:04:06Z;Archive;35f57913daac0070609e8405214e99a79ddf80bc3cf3255c5518579cbd842088;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0153;edwalt3;EDKHELP\Image226.gif;Image226.gif;GIF;2475;2004-11-29T11:04:06Z;Archive;4241f0bfbb4d49aaf856d4bf27827d39834d761dcb9e8a6e0ef1f28e9a0051b8;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0154;edwalt3;EDKHELP\Image227.gif;Image227.gif;GIF;15299;2004-11-29T11:04:06Z;Archive;7ef3babd195cf2d355cc07a33e21ea922f50da6d1550fdd92c82210e4b0d1d5e;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0155;edwalt3;EDKHELP\Image228.gif;Image228.gif;GIF;5799;2004-11-29T11:04:06Z;Archive;2e5eec36eb2d587bb973ab7d5337d1584716a91cf56a1423c033b2ef4046d735;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0156;edwalt3;EDKHELP\Image229.gif;Image229.gif;GIF;381;2004-11-29T11:04:06Z;Archive;88dea88edcebb900c27f8bfbd139b5e65ff3360701f77f88a91f807867b80b46;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0157;edwalt3;EDKHELP\Image230.gif;Image230.gif;GIF;13888;2004-11-29T11:04:06Z;Archive;dc1c7a74c739569dd7f76212bd802fd9562e3d68b3ded1b02badebb80513ade3;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0158;edwalt3;EDKHELP\Image231.gif;Image231.gif;GIF;8823;2004-11-29T11:04:06Z;Archive;b2e4fc10610bd87947468e74911cd9633c6f316d4c0ea4016ca3fd3943698135;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0159;edwalt3;EDKHELP\Image232.gif;Image232.gif;GIF;9596;2004-11-29T11:04:06Z;Archive;ff39da4b986284ef4e2750661b50551b42e087bee44502526f21200fe584a8d9;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0160;edwalt3;EDKHELP\Thumbs.db;Thumbs.db;DB;119296;2010-08-18T09:57:05.078000Z;"Hidden; System; Archive";0ffb6fce191a4712c0550996a83cd07cc63c4f82168c1a4efe0e65e0ad07880b;OLE-Compound-Document;;Hilfe;Lokale Produkt- oder Laufzeithilfe.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0161;edwalt3;EDW.BMP;EDW.BMP;BMP;630;1995-05-03T18:17:00Z;Archive;92d94a2f39c3b3087ed5ea30c4f72b8599749ce676ff39c8f1cf055cf26f16de;BMP;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0162;edwalt3;EDW.GS;EDW.GS;GS;722560;2006-05-20T10:22:22Z;Archive;1b94f050e99a6ec6c3963416db067216f07a0e3e988882304e2cdb6a30b35430;unbekanntes Binaerformat;;Programmkern;"Start- oder Kernkomponente; Ausfuehrung verboten.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0163;edwalt3;EDW.ICN;EDW.ICN;ICN;2461;2002-11-13T14:37:00Z;Archive;dfae7b80bc487dcebe046f835c9557e26d2ef21a23e62b0fed7e47e15a7f4f23;Text/ASCII- oder ANSI-nah;;unbekannt;Funktion oder Format noch nicht sicher bestimmbar.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wie sind Format und Aufgabe ohne schreibenden Zugriff sicher zu bestaetigen?
SRC-APP-0164;edwalt3;EDW.ICO;EDW.ICO;ICO;766;1994-11-22T17:24:00Z;Archive;342ee37da4f3040a8cec9bc64dc56f6372d8a2555e5c2063e04579491e5e7bd8;Windows-Icon/Cursor;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0165;edwalt3;EDW32.BMP;EDW32.BMP;BMP;630;1998-08-26T16:42:00Z;Archive;6e015d98946883366118641a87d3550087b37b7d42248c5e429b5f6e5e518135;BMP;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0166;edwalt3;EDW3_32.EXE;EDW3_32.EXE;EXE;5797060;2003-05-09T07:45:08Z;Archive;71d98199da398ff888b198a59696757f73cdc0f9918b8d68c89964556adaca7a;PE/Windows-Programmdatei;;Programmkern;"Start- oder Kernkomponente; Ausfuehrung verboten.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0167;edwalt3;EDW3HELP.DLL;EDW3HELP.DLL;DLL;20480;2007-06-27T12:12:54Z;Archive;b95b7ad7b8a82b64ca09c0820c8ace17fbe31e95567aa70b6b4dab74a8354e4e;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0168;edwalt3;EDW3SBAR.DLL;EDW3SBAR.DLL;DLL;32768;2007-06-27T12:12:50Z;Archive;9431967c0c7c82569a38a55c4f50ddaf2dd332f6951ad7850a7878ff34c5578f;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0169;edwalt3;EDW50.BMP;EDW50.BMP;BMP;1518;1995-05-03T18:19:00Z;Archive;312423da4505709c4e90997d52d411275b6791a6016fd1ffaa89560c282964bc;BMP;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten und Header erfasst; nicht ausgefuehrt und nicht in Git uebernommen; visuelle/fachliche Zuordnung offen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0170;edwalt3;EDWALT3.EXE;EDWALT3.EXE;EXE;593920;2007-06-27T12:12:04Z;Archive;d3f9acb8ec33ea1b56cce3d5a9786600e30d8b1fe53745266efd3205b96d1752;PE/Windows-Programmdatei;;Programmkern;"Start- oder Kernkomponente; Ausfuehrung verboten.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0171;edwalt3;EDWALT3.INI;EDWALT3.INI;INI;3986;2013-08-05T12:08:56.132000Z;Archive;23228bf0efcd0ee243945765afe998dd06467bee8186319276543ca7a9d68d15;Text/ASCII- oder ANSI-nah;;Konfiguration;"Betriebs-, Funktions- oder Drucksteuerung; Werte werden nicht offengelegt.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";"Welche Schluessel sind produktiv relevant; welche Werte duerfen spaeter migriert werden?"
SRC-APP-0172;edwalt3;EDWDFUE.DLL;EDWDFUE.DLL;DLL;262144;2007-06-27T12:12:30Z;Archive;c919764757d89070d26d0b48552dc25c3638c7c8a5ef87a7ade036a3be3baeac;PE/Windows-Programmdatei;;Import/Export;Moegliche Schnittstellen- oder Uebergabekomponente.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0173;edwalt3;EDWDFUE.GS;EDWDFUE.GS;GS;30080;2004-02-12T20:24:18Z;Archive;2746eec55fd239e6bcc9138d24b45c916ddbff45c88102edda39eabfaadb57cc;unbekanntes Binaerformat;;Import/Export;Moegliche Schnittstellen- oder Uebergabekomponente.;"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0174;edwalt3;EDWDRAUF.DLL;EDWDRAUF.DLL;DLL;245760;2007-06-27T12:12:22Z;Archive;6b1561a3bdd02a2c1c722c56d28a5b0534cd7f3717a5e3d89d99d3c59f0e9665;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0175;edwalt3;EDWDRAUF.GS;EDWDRAUF.GS;GS;46336;2006-02-03T09:36:16Z;Archive;cde11dac6bdd7b581232f47cc733f5d9cab5efbbef78eaab07387dd1985728e5;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0176;edwalt3;EDWDRAUK.dll;EDWDRAUK.dll;DLL;245760;2007-06-27T12:13:00Z;Archive;a58439b887bfd57ca2957ef407e421e9600eaefbb2edb3e0d46fe5ee841d9c5e;PE/Windows-Programmdatei;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0177;edwalt3;EDWDRAUK.GS;EDWDRAUK.GS;GS;46336;2003-03-29T13:05:36Z;Archive;4a2fb0ef6acf53732f5ee5d2cc982911656ef0c73d638b997e60c715889adbe4;unbekanntes Binaerformat;;Fachmodul;"Moegliche Fach- oder Zusatzfunktion; Aufgabe anhand weiterer Evidenz zu klaeren.";"Metadaten, SHA-256 und Header statisch erfasst; nicht ausgefuehrt.";Wird die Komponente/Funktion heute genutzt und in welchem Prozess?
SRC-APP-0178;edwalt3;EDWHELP\EDWHELP.htm;EDWHELP.htm;HTM;255303;2004-07-15T07:38:42Z;Archive;160acba45fb26d5e8ad35d7d9bcc9fb3e8719f87f11ea8ec44f0717f2538e054;Text/ASCII- oder ANSI-nah;;Hilfe;Lokale Produkt- oder Laufzeithilfe.;"Vollstaendig strukturell geparst; Bildreferenzen lokal abgeglichen; keine Skripte ausgefuehrt.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0179;edwalt3;EDWHELP\Image110.gif;Image110.gif;GIF;381;2004-07-15T07:38:20Z;Archive;88dea88edcebb900c27f8bfbd139b5e65ff3360701f77f88a91f807867b80b46;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0180;edwalt3;EDWHELP\Image111.gif;Image111.gif;GIF;381;2004-07-15T07:38:22Z;Archive;88dea88edcebb900c27f8bfbd139b5e65ff3360701f77f88a91f807867b80b46;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0181;edwalt3;EDWHELP\Image112.gif;Image112.gif;GIF;9910;2004-07-15T07:38:22Z;Archive;c57dcbe27faa135c921d5674a96bcaf4640c55d65d11a4323c6184ecd7fe026e;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0182;edwalt3;EDWHELP\Image113.gif;Image113.gif;GIF;19873;2004-07-15T07:38:22Z;Archive;2a53ae2fe160fe41e0b0fff2f37ef842636ead2131e1bbdc8e4d8cf03f909e0f;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0183;edwalt3;EDWHELP\Image114.gif;Image114.gif;GIF;18260;2004-07-15T07:38:22Z;Archive;97389a4609705adbe2cbc9e0848ab39cebce2018ead2c8291d7baa44bcd6b8b7;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0184;edwalt3;EDWHELP\Image115.gif;Image115.gif;GIF;15595;2004-07-15T07:38:22Z;Archive;f9f4b3ea56963f0b2021c61aeb9dbd207e19ece3e6bb62a2511f4cbcb2649233;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0185;edwalt3;EDWHELP\Image116.gif;Image116.gif;GIF;15777;2004-07-15T07:38:22Z;Archive;30b24499b1c6fbf1b4d9445ead7ab7d0bed5b1330fa4f6ef97c0fd5d261cb7bb;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0186;edwalt3;EDWHELP\Image117.gif;Image117.gif;GIF;20824;2004-07-15T07:38:22Z;Archive;b55206ddf4ac5b3648a6c0c8856ec7748f8fb358ff9c9b9f963222751b7d1cf9;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0187;edwalt3;EDWHELP\Image118.gif;Image118.gif;GIF;17260;2004-07-15T07:38:22Z;Archive;216061f480e83efaea5f500226231a69e63a12ff6eaf69f452b24f9110bb09cd;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0188;edwalt3;EDWHELP\Image119.gif;Image119.gif;GIF;21371;2004-07-15T07:38:22Z;Archive;16c437ba4ef0a6c9997a036c7c01e9a8b652b8e4e2cc4e5817a8cfe82a96046b;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0189;edwalt3;EDWHELP\Image120.gif;Image120.gif;GIF;8649;2004-07-15T07:38:22Z;Archive;32f685bf4d73a52b91d2f1e378eec638b5b80c4077051bcdf5a432c6e98d74be;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0190;edwalt3;EDWHELP\Image121.gif;Image121.gif;GIF;10159;2004-07-15T07:38:24Z;Archive;5fabe10c67f1cf7411abd2605d3b366d4dc546eebbe5e8c9b14748c323bb927b;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0191;edwalt3;EDWHELP\Image122.gif;Image122.gif;GIF;9875;2004-07-15T07:38:24Z;Archive;1ae49ce2014ac29dd3d5774b5a060ec0ad04449607cfe2c4106eb327021f0614;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0192;edwalt3;EDWHELP\Image123.gif;Image123.gif;GIF;20255;2004-07-15T07:38:24Z;Archive;53a66b75bc9e6dfdde366796d6f3ea180c1a8267433b946b87eda3e4864d76ea;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0193;edwalt3;EDWHELP\Image124.gif;Image124.gif;GIF;14480;2004-07-15T07:38:24Z;Archive;4c223223397d06d37fcd57da07680ac6ae415ef8595e49310203a61bc01e6d2f;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0194;edwalt3;EDWHELP\Image125.gif;Image125.gif;GIF;39884;2004-07-15T07:38:24Z;Archive;ebc3d4c7df9c8c30451669713eb7e33fc6f80894360b636dfed81f666579b5a3;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0195;edwalt3;EDWHELP\Image126.gif;Image126.gif;GIF;15055;2004-07-15T07:38:24Z;Archive;fd594d6097effac7a4daf9e5d476230a4ad0206f225eeac7bf8ae463fd17c0b1;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0196;edwalt3;EDWHELP\Image127.gif;Image127.gif;GIF;15105;2004-07-15T07:38:24Z;Archive;33f6d412082b8c54da860f7ef9151abc60383a2bfa07bb85924f0c593e460763;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0197;edwalt3;EDWHELP\Image128.gif;Image128.gif;GIF;48783;2004-07-15T07:38:24Z;Archive;aabd934493b4c5c2059c2687daa967e516a72cf51920b0ff59f7b22946841292;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0198;edwalt3;EDWHELP\Image129.gif;Image129.gif;GIF;21560;2004-07-15T07:38:26Z;Archive;326747fbe617fa5c452455b66a985d9f7c8d1e6dd542686ba4efdbdc2386866b;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0199;edwalt3;EDWHELP\Image130.gif;Image130.gif;GIF;26374;2004-07-15T07:38:26Z;Archive;2d72022c3448f8edcb82738fd8be5d9f47f8ccb5b819632fc2e283887b610276;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0200;edwalt3;EDWHELP\Image131.gif;Image131.gif;GIF;23059;2004-07-15T07:38:26Z;Archive;3ac4d148c55d480d64bb5cede69b6efc9d244231b6264d38196aae503d317352;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
SRC-APP-0201;edwalt3;EDWHELP\Image132.gif;Image132.gif;GIF;5841;2004-07-15T07:38:26Z;Archive;0bdc22757cc74b0881497186713b593fd2307934a9455d66a81e6fee8077ebeb;GIF;;Screenshot;"Hilfebild oder UI-Grafik; nur lokal geprueft, nicht uebernommen.";"Metadaten erfasst und lokal visuell geprueft; nicht in Git uebernommen.";Ist das Artefakt produktiv, optional, historisch oder nur mitgeliefert?
